time,open,high,low,close,volume,ticker,%_change,change,latest_change
2022-10-17,23990,24370,23600,24050,49400,TV2,0.25,60.0,60.0 (0.25%)
2022-10-18,24180,24500,23990,24180,32900,TV2,0.54,130.0,130.0 (0.54%)
2022-10-19,24180,24760,24050,24700,81000,TV2,2.15,520.0,520.0 (2.15%)
2022-10-20,24700,24920,24280,24500,17200,TV2,-0.81,-200.0,-200.0 (-0.81%)
2022-10-21,24310,24340,23500,23860,78900,TV2,-2.61,-640.0,-640.0 (-2.61%)
2022-10-24,23860,23990,22890,22890,51100,TV2,-4.07,-970.0,-970.0 (-4.07%)
2022-10-25,21860,23210,21340,22630,41100,TV2,-1.14,-260.0,-260.0 (-1.14%)
2022-10-26,23150,23540,22250,22830,45800,TV2,0.88,200.0,200.0 (0.88%)
2022-10-27,22990,24020,22990,24020,73700,TV2,5.21,1190.0,1190.0 (5.21%)
2022-10-28,24050,24500,23210,23210,27900,TV2,-3.37,-810.0,-810.0 (-3.37%)
2022-10-31,23210,23540,22700,22960,44400,TV2,-1.08,-250.0,-250.0 (-1.08%)
2022-11-01,22890,23540,22700,23050,22600,TV2,0.39,90.0,90.0 (0.39%)
2022-11-02,23410,23410,22760,23120,15700,TV2,0.3,70.0,70.0 (0.3%)
2022-11-03,23020,23210,22960,23020,10500,TV2,-0.43,-100.0,-100.0 (-0.43%)
2022-11-04,23020,23150,22370,23150,63900,TV2,0.56,130.0,130.0 (0.56%)
2022-11-07,23150,23920,23020,23150,61700,TV2,0.0,0.0,0.0 (0.0%)
2022-11-08,22960,23150,22120,22730,65700,TV2,-1.81,-420.0,-420.0 (-1.81%)
2022-11-09,22730,23150,22310,22920,30000,TV2,0.84,190.0,190.0 (0.84%)
2022-11-10,21790,23080,21340,21340,87400,TV2,-6.89,-1580.0,-1580.0 (-6.89%)
2022-11-11,20380,21470,19990,20990,113200,TV2,-1.64,-350.0,-350.0 (-1.64%)
2022-11-14,21630,21630,19670,19670,106600,TV2,-6.29,-1320.0,-1320.0 (-6.29%)
2022-11-15,18300,19600,18300,18300,110000,TV2,-6.96,-1370.0,-1370.0 (-6.96%)
2022-11-16,17100,19500,17050,19200,185100,TV2,4.92,900.0,900.0 (4.92%)
2022-11-17,19200,20100,19200,19800,120000,TV2,3.12,600.0,600.0 (3.12%)
2022-11-18,19700,19800,18600,19550,53100,TV2,-1.26,-250.0,-250.0 (-1.26%)
2022-11-21,19550,20000,19150,19600,67100,TV2,0.26,50.0,50.0 (0.26%)
2022-11-22,19600,20900,19550,20400,86200,TV2,4.08,800.0,800.0 (4.08%)
2022-11-23,20400,20950,20000,20000,53600,TV2,-1.96,-400.0,-400.0 (-1.96%)
2022-11-24,20000,20000,19500,19900,20700,TV2,-0.5,-100.0,-100.0 (-0.5%)
2022-11-25,19550,20150,19550,20000,30300,TV2,0.5,100.0,100.0 (0.5%)
2022-11-28,20500,20850,19850,20400,154100,TV2,2.0,400.0,400.0 (2.0%)
2022-11-29,20900,21000,20250,20900,59200,TV2,2.45,500.0,500.0 (2.45%)
2022-11-30,21000,21000,20300,20650,111600,TV2,-1.2,-250.0,-250.0 (-1.2%)
2022-12-01,20750,21500,20650,21000,200500,TV2,1.69,350.0,350.0 (1.69%)
2022-12-02,20950,21350,20300,21300,41000,TV2,1.43,300.0,300.0 (1.43%)
2022-12-05,21400,22000,21250,21400,90100,TV2,0.47,100.0,100.0 (0.47%)
2022-12-06,21350,21350,20400,20400,126500,TV2,-4.67,-1000.0,-1000.0 (-4.67%)
2022-12-07,20150,20600,19450,19600,123500,TV2,-3.92,-800.0,-800.0 (-3.92%)
2022-12-08,19800,20400,19800,20300,114600,TV2,3.57,700.0,700.0 (3.57%)
2022-12-09,20000,21100,20000,21100,98700,TV2,3.94,800.0,800.0 (3.94%)
2022-12-12,21200,21750,21100,21100,66700,TV2,0.0,0.0,0.0 (0.0%)
2022-12-13,21000,21700,21000,21700,150400,TV2,2.84,600.0,600.0 (2.84%)
2022-12-14,22150,22150,21650,22000,33200,TV2,1.38,300.0,300.0 (1.38%)
2022-12-15,21900,22700,21900,22600,124100,TV2,2.73,600.0,600.0 (2.73%)
2022-12-16,22100,22800,21900,22700,162000,TV2,0.44,100.0,100.0 (0.44%)
2022-12-19,22700,23500,22300,22400,129000,TV2,-1.32,-300.0,-300.0 (-1.32%)
2022-12-20,22400,22800,21650,22300,129000,TV2,-0.45,-100.0,-100.0 (-0.45%)
2022-12-21,22850,22850,21800,22100,105000,TV2,-0.9,-200.0,-200.0 (-0.9%)
2022-12-22,22750,22750,21800,22200,35500,TV2,0.45,100.0,100.0 (0.45%)
2022-12-23,21850,23000,21850,22600,90500,TV2,1.8,400.0,400.0 (1.8%)
2022-12-26,22700,23050,21800,21800,91300,TV2,-3.54,-800.0,-800.0 (-3.54%)
2022-12-27,21800,22000,21500,21500,10300,TV2,-1.38,-300.0,-300.0 (-1.38%)
2022-12-27,21600,22000,21400,22000,51100,TV2,2.33,500.0,500.0 (2.33%)
2022-12-28,22000,22500,22000,22500,65300,TV2,2.27,500.0,500.0 (2.27%)
2022-12-29,22750,22750,22000,22300,19000,TV2,-0.89,-200.0,-200.0 (-0.89%)
2022-12-30,22600,22600,22300,22300,13900,TV2,0.0,0.0,0.0 (0.0%)
2023-01-03,22500,23050,22450,22850,69000,TV2,2.47,550.0,550.0 (2.47%)
2023-01-04,23000,23050,22700,22750,57800,TV2,-0.44,-100.0,-100.0 (-0.44%)
2023-01-05,22900,23900,22700,23850,186600,TV2,4.84,1100.0,1100.0 (4.84%)
2023-01-06,24000,24100,23300,23300,52400,TV2,-2.31,-550.0,-550.0 (-2.31%)
2023-01-09,23100,23450,22500,22500,108500,TV2,-3.43,-800.0,-800.0 (-3.43%)
2023-01-10,22100,22850,22100,22700,34800,TV2,0.89,200.0,200.0 (0.89%)
2023-01-11,22750,23050,22700,22700,48800,TV2,0.0,0.0,0.0 (0.0%)
2023-01-12,22700,22900,22500,22750,66400,TV2,0.22,50.0,50.0 (0.22%)
2023-01-13,22700,22900,22550,22700,33400,TV2,-0.22,-50.0,-50.0 (-0.22%)
2023-01-16,22900,22900,22500,22700,20200,TV2,0.0,0.0,0.0 (0.0%)
2023-01-17,22800,22800,22500,22650,40300,TV2,-0.22,-50.0,-50.0 (-0.22%)
2023-01-18,22650,23000,22650,22700,56600,TV2,0.22,50.0,50.0 (0.22%)
2023-01-19,22650,22950,22600,22600,55400,TV2,-0.44,-100.0,-100.0 (-0.44%)
2023-01-27,22950,22950,22550,22750,78200,TV2,0.66,150.0,150.0 (0.66%)
2023-01-30,22600,23750,22600,23500,137800,TV2,3.3,750.0,750.0 (3.3%)
2023-01-31,23400,24500,23400,24400,174000,TV2,3.83,900.0,900.0 (3.83%)
2023-02-01,24600,24650,22800,23050,129300,TV2,-5.53,-1350.0,-1350.0 (-5.53%)
2023-02-02,23050,23200,22550,23200,48600,TV2,0.65,150.0,150.0 (0.65%)
2023-02-03,23200,23500,22800,23500,53200,TV2,1.29,300.0,300.0 (1.29%)
2023-02-06,23000,23700,23000,23700,35200,TV2,0.85,200.0,200.0 (0.85%)
2023-02-07,23900,24450,23100,23250,64500,TV2,-1.9,-450.0,-450.0 (-1.9%)
2023-02-08,23250,23500,22750,23100,23200,TV2,-0.65,-150.0,-150.0 (-0.65%)
2023-02-09,22900,23300,22900,23200,14600,TV2,0.43,100.0,100.0 (0.43%)
2023-02-10,23450,23450,22500,22500,71800,TV2,-3.02,-700.0,-700.0 (-3.02%)
